# Corrected LiDAR trajectory after extrinsic calibration
# timestamp x y theta_in_radians
8.960000 4.472494 0.003785 -0.000105
8.970000 4.492733 -0.002396 -0.000111
8.980000 4.493184 0.002026 -0.000193
8.990000 4.495603 -0.007639 -0.000211
9.000000 4.506826 -0.003120 -0.000170
9.010000 4.516413 -0.001088 0.000016
9.020000 4.516451 -0.000727 -0.000208
9.030000 4.521069 -0.005613 -0.000044
9.040000 4.524067 -0.009094 0.000010
9.050000 4.531339 -0.001573 -0.000217
9.060000 4.532487 -0.003019 0.000031
9.070000 4.543296 0.004352 -0.000137
9.080000 4.542344 -0.005571 -0.000127
9.090000 4.547794 -0.001602 -0.000092
9.100000 4.550553 0.000223 -0.000072
9.110000 4.554038 -0.008275 -0.000160
9.120000 4.569264 0.001020 -0.000012
9.130000 4.572022 0.005898 -0.000258
9.140000 4.574002 -0.001866 -0.000343
9.150000 4.574421 0.000762 -0.000118
9.160000 4.591885 -0.011728 -0.000184
9.170000 4.585233 -0.010233 0.000012
9.180000 4.596165 -0.002538 -0.000251
9.190000 4.601194 -0.008516 0.000003
9.200000 4.610350 -0.003272 -0.000025
9.210000 4.612129 -0.002983 -0.000276
9.220000 4.616650 -0.004197 -0.000242
9.230000 4.623252 -0.002750 -0.000261
9.240000 4.625643 0.006829 -0.000212
9.250000 4.621474 0.002590 -0.000175
9.260000 4.624627 -0.006610 -0.000174
9.270000 4.640207 -0.001380 0.000070
9.280000 4.644183 -0.004148 -0.000138
9.290000 4.652773 -0.007552 -0.000220
9.300000 4.654771 -0.001096 -0.000117
9.310000 4.651466 -0.002674 -0.000075
9.320000 4.662842 -0.001608 0.000039
9.330000 4.672100 -0.002762 -0.000241
9.340000 4.671595 -0.009749 -0.000176
9.350000 4.672300 0.005089 0.000012
9.360000 4.682170 -0.010785 -0.000260
9.370000 4.687149 0.003837 -0.000199
9.380000 4.693798 0.000926 -0.000163
9.390000 4.700665 0.000234 -0.000243
9.400000 4.702025 0.002132 -0.000201
9.410000 4.706282 0.004169 -0.000218
9.420000 4.709606 -0.002810 -0.000173
9.430000 4.720164 -0.008409 0.000016
9.440000 4.719489 -0.001543 -0.000228
9.450000 4.733119 -0.010617 -0.000144
9.460000 4.740916 -0.004419 -0.000133
9.470000 4.735715 -0.003723 -0.000322
9.480000 4.740145 0.005009 -0.000227
9.490000 4.754565 -0.003954 -0.000342
9.500000 4.757639 -0.003081 -0.000211
9.510000 4.761002 -0.004283 -0.000102
9.520000 4.762126 -0.002116 -0.000198
9.530000 4.773410 -0.002928 -0.000181
9.540000 4.769367 -0.004544 -0.000068
9.550000 4.782610 -0.002329 -0.000189
9.560000 4.779079 -0.004155 -0.000158
9.570000 4.791975 0.001088 -0.000101
9.580000 4.795478 -0.005585 -0.000120
9.590000 4.802264 -0.004747 0.000009
9.600000 4.809213 -0.001426 -0.000084
9.610000 4.811919 -0.012950 -0.000183
9.620000 4.812816 -0.004427 -0.000152
9.630000 4.816456 -0.000631 -0.000094
9.640000 4.820701 -0.001459 -0.000171
9.650000 4.833427 -0.001115 0.000069
9.660000 4.835681 -0.002482 -0.000197
9.670000 4.839856 0.001345 -0.000041
9.680000 4.841781 -0.011769 -0.000137
9.690000 4.854462 -0.001535 -0.000043
9.700000 4.851061 -0.000907 0.000050
9.710000 4.861168 -0.008071 -0.000100
9.720000 4.859757 0.002404 -0.000044
9.730000 4.867134 -0.003379 -0.000295
9.740000 4.875618 -0.001596 -0.000155
9.750000 4.875285 0.001464 -0.000057
9.760000 4.884190 -0.006032 -0.000131
9.770000 4.894098 -0.004576 -0.000070
9.780000 4.891282 -0.005747 -0.000375
9.790000 4.895847 -0.008382 -0.000014
9.800000 4.903477 0.002219 -0.000314
9.810000 4.902251 -0.005865 -0.000305
9.820000 4.914762 -0.001195 -0.000238
9.830000 4.915427 -0.002003 -0.000128
9.840000 4.922610 -0.006686 -0.000100
9.850000 4.924926 -0.001051 -0.000149
9.860000 4.929942 -0.002777 -0.000095
9.870000 4.941363 0.001260 0.000021
9.880000 4.941596 0.000465 -0.000052
9.890000 4.948682 -0.001766 -0.000394
9.900000 4.949936 -0.002132 -0.000140
9.910000 4.963789 -0.003854 -0.000201
9.920000 4.958356 -0.004012 -0.000192
9.930000 4.967480 0.000074 -0.000027
9.940000 4.967146 -0.000009 -0.000047
9.950000 4.978412 -0.008201 -0.000042
9.960000 4.984919 -0.003991 -0.000317
9.970000 4.989360 -0.007020 -0.000045
9.980000 4.994397 -0.005652 -0.000332
9.990000 4.993815 -0.001587 -0.000058
10.000000 5.001823 -0.000798 -0.000067
10.010000 5.000083 -0.004134 -0.004978
10.020000 5.004510 -0.005362 -0.010163
10.030000 5.006784 -0.005304 -0.015277
10.040000 5.001912 -0.000056 -0.020225
10.050000 5.001127 -0.002710 -0.024977
10.060000 5.001230 0.006860 -0.030181
10.070000 5.004484 0.002546 -0.034946
10.080000 5.003674 -0.007847 -0.039990
10.090000 5.002436 -0.006014 -0.045180
10.100000 5.005340 -0.005876 -0.050210
10.110000 5.010840 -0.007762 -0.055071
10.120000 5.002004 -0.009108 -0.060155
10.130000 5.007358 -0.008131 -0.065076
10.140000 4.995295 -0.004003 -0.070109
10.150000 5.001845 -0.002449 -0.075091
10.160000 5.001380 -0.006518 -0.079909
10.170000 5.007851 0.001847 -0.084911
10.180000 5.003740 -0.003692 -0.090159
10.190000 5.010618 0.003796 -0.095293
10.200000 5.005221 -0.001645 -0.100073
10.210000 5.004061 0.010679 -0.105247
10.220000 4.999828 -0.005919 -0.110298
10.230000 5.007281 -0.005764 -0.114989
10.240000 5.002473 0.000059 -0.120045
10.250000 5.004987 -0.001450 -0.125101
10.260000 5.009564 0.000741 -0.130140
10.270000 5.001237 -0.005563 -0.135186
10.280000 4.995898 0.007628 -0.140235
10.290000 5.000593 -0.005354 -0.145022
10.300000 5.004820 -0.001209 -0.150207
10.310000 5.000801 0.002252 -0.154977
10.320000 4.998645 -0.003749 -0.160193
10.330000 5.000250 -0.004836 -0.165096
10.340000 5.000656 -0.002360 -0.170237
10.350000 5.001390 0.005041 -0.175258
10.360000 5.000866 0.005889 -0.180096
10.370000 5.003772 -0.000217 -0.185180
10.380000 4.995468 -0.007550 -0.190223
10.390000 5.001419 0.003247 -0.195015
10.400000 5.004310 -0.002306 -0.200147
10.410000 5.002053 -0.005729 -0.205119
10.420000 5.000534 0.004251 -0.210281
10.430000 5.000077 -0.006925 -0.215185
10.440000 5.006871 -0.006743 -0.219954
10.450000 5.002286 -0.001686 -0.225066
10.460000 5.005115 0.002202 -0.230147
10.470000 5.005606 -0.006590 -0.235206
10.480000 4.996983 0.001676 -0.240072
10.490000 5.000617 -0.009385 -0.245184
10.500000 5.000696 -0.004272 -0.250183
10.510000 5.003722 -0.001325 -0.255111
10.520000 5.001221 0.002084 -0.259911
10.530000 5.000295 -0.009233 -0.265121
10.540000 5.011363 -0.003722 -0.270164
10.550000 4.998712 -0.001399 -0.275263
10.560000 4.996209 -0.003149 -0.280146
10.570000 5.006144 -0.005317 -0.285268
10.580000 4.997380 0.000366 -0.290148
10.590000 5.011465 -0.003879 -0.295108
10.600000 4.995298 -0.007999 -0.300090
10.610000 5.012350 0.000062 -0.305272
10.620000 5.010974 -0.002556 -0.310143
10.630000 5.006445 0.000529 -0.315114
10.640000 5.005620 -0.003540 -0.320157
10.650000 4.993158 -0.006838 -0.325279
10.660000 4.997951 0.000630 -0.330180
10.670000 5.002697 0.000146 -0.335225
10.680000 5.006630 -0.001215 -0.340209
10.690000 5.008307 -0.001618 -0.344887
10.700000 5.009097 -0.002376 -0.350157
10.710000 5.005135 -0.000467 -0.355031
10.720000 5.003835 0.004121 -0.360408
10.730000 5.007668 -0.001110 -0.365025
10.740000 5.009780 -0.005271 -0.370238
10.750000 4.994745 -0.009480 -0.375121
10.760000 5.015970 -0.001261 -0.380195
10.770000 5.003965 -0.005919 -0.385211
10.780000 5.005190 -0.003334 -0.390273
10.790000 5.002992 0.000814 -0.395085
10.800000 5.007260 0.001467 -0.400201
10.810000 5.004628 0.001469 -0.405065
10.820000 5.006118 -0.000839 -0.410224
10.830000 5.002171 -0.000459 -0.415266
10.840000 4.999484 -0.001061 -0.420080
10.850000 5.008213 -0.004227 -0.425181
10.860000 5.012029 0.000207 -0.430086
10.870000 5.002606 0.002508 -0.434997
10.880000 4.998129 0.002909 -0.440177
10.890000 4.998915 0.000394 -0.445200
10.900000 4.996647 -0.007081 -0.450245
10.910000 5.003107 -0.001648 -0.455025
10.920000 5.010409 -0.002958 -0.460230
10.930000 5.004256 -0.000144 -0.465013
10.940000 5.001420 -0.003853 -0.470195
10.950000 4.999977 -0.007546 -0.475093
10.960000 5.002721 -0.008468 -0.480078
10.970000 4.999704 -0.003635 -0.485137
10.980000 5.002780 -0.006944 -0.490063
10.990000 5.004397 -0.001347 -0.495257
11.000000 5.005376 -0.002875 -0.500313
11.010000 4.997995 -0.000677 -0.505324
11.020000 5.007419 -0.006313 -0.510197
11.030000 4.996813 -0.000771 -0.515058
11.040000 4.998698 0.003197 -0.520172
11.050000 5.006630 -0.009333 -0.525013
11.060000 5.000560 -0.004427 -0.530057
11.070000 5.004389 0.005693 -0.535180
11.080000 5.004922 -0.004058 -0.540094
11.090000 4.999901 0.007270 -0.545074
11.100000 5.006492 -0.009252 -0.550091
11.110000 5.003220 0.000550 -0.555099
11.120000 5.007612 0.002279 -0.560025
11.130000 4.998198 -0.006258 -0.565115
11.140000 5.002331 -0.006904 -0.570060
11.150000 5.004510 -0.006329 -0.574887
11.160000 4.998824 -0.005065 -0.580245
11.170000 5.004820 -0.004448 -0.585019
11.180000 5.005456 -0.002667 -0.590244
11.190000 5.007623 -0.000018 -0.595060
11.200000 4.998038 -0.000742 -0.600161
11.210000 5.001042 -0.001250 -0.605213
11.220000 4.998988 -0.007102 -0.610035
11.230000 5.004289 -0.004204 -0.615039
11.240000 5.003796 -0.005114 -0.619987
11.250000 5.002118 -0.000366 -0.624994
11.260000 5.001917 -0.001444 -0.630243
11.270000 5.001190 -0.013148 -0.635117
11.280000 5.001234 0.000428 -0.640155
11.290000 5.000027 -0.006900 -0.645106
11.300000 5.007711 -0.000697 -0.650073
11.310000 4.993904 -0.001694 -0.655079
11.320000 5.008293 -0.001682 -0.660181
11.330000 5.008812 -0.004334 -0.665052
11.340000 4.996029 -0.006694 -0.670260
11.350000 5.002088 -0.000567 -0.675132
11.360000 5.001438 0.001647 -0.680115
11.370000 5.004923 0.000803 -0.685182
11.380000 5.002960 -0.001814 -0.690071
11.390000 5.000239 -0.005552 -0.695270
11.400000 4.996368 0.003276 -0.700118
11.410000 4.997939 0.003147 -0.705108
11.420000 4.996875 -0.010927 -0.709976
11.430000 5.008944 0.004088 -0.715065
11.440000 5.005010 -0.005340 -0.720314
11.450000 5.003970 -0.006642 -0.725162
11.460000 5.003324 -0.003543 -0.729999
11.470000 5.007548 -0.004762 -0.735285
11.480000 4.997551 -0.001012 -0.740081
11.490000 5.003480 0.001189 -0.745164
11.500000 4.997737 -0.013365 -0.750166
11.510000 5.007890 -0.001109 -0.755181
11.520000 5.000331 -0.003771 -0.759977
11.530000 4.999436 0.002821 -0.765140
11.540000 5.002466 -0.005933 -0.770159
11.550000 5.003872 -0.001848 -0.775183
11.560000 5.006701 -0.004740 -0.780290
11.570000 5.006423 -0.006927 -0.784942
11.580000 5.006880 -0.001373 -0.790203
11.590000 5.002698 0.000720 -0.795059
11.600000 4.998625 -0.000177 -0.800276
11.610000 5.002435 -0.004342 -0.805182
11.620000 4.995663 -0.000061 -0.810057
11.630000 4.998833 -0.004187 -0.814918
11.640000 4.998989 -0.001442 -0.820082
11.650000 5.001910 -0.001196 -0.825067
11.660000 5.001449 -0.004912 -0.830111
11.670000 5.008333 -0.003015 -0.835228
11.680000 5.005802 0.002257 -0.840091
11.690000 4.995635 -0.002332 -0.845152
11.700000 5.011734 -0.000242 -0.850164
11.710000 4.997998 -0.001703 -0.855108
11.720000 4.997982 -0.004166 -0.860092
11.730000 5.002291 -0.001100 -0.865080
11.740000 5.010428 -0.011563 -0.870165
11.750000 5.004449 -0.006621 -0.875210
11.760000 4.996221 -0.003273 -0.880143
11.770000 5.004368 -0.002271 -0.885012
11.780000 5.004203 0.000396 -0.890108
11.790000 4.998996 -0.001586 -0.895275
11.800000 5.003804 -0.005356 -0.900131
11.810000 5.000040 0.005924 -0.905187
11.820000 4.995816 -0.009138 -0.910029
11.830000 4.998514 -0.000801 -0.915178
11.840000 4.996193 -0.001980 -0.920247
11.850000 5.001859 -0.004116 -0.925293
11.860000 5.001710 -0.003300 -0.929983
11.870000 4.997262 -0.003829 -0.935228
11.880000 5.003800 -0.010812 -0.940137
11.890000 4.999169 0.005813 -0.945002
11.900000 5.004402 -0.001377 -0.949908
11.910000 5.005298 -0.001812 -0.955094
11.920000 5.000432 -0.004657 -0.960136
11.930000 5.003649 0.000025 -0.965139
11.940000 5.001116 -0.005633 -0.970098
11.950000 5.003571 -0.005329 -0.975144
11.960000 5.000089 -0.001002 -0.980019
11.970000 5.003830 -0.003672 -0.985194
11.980000 5.001691 -0.009256 -0.990195
11.990000 5.003135 -0.006214 -0.995176
12.000000 5.001808 -0.001088 -1.000118
12.010000 5.001803 -0.001873 -1.005249
12.020000 4.998253 -0.008884 -1.010062
12.030000 5.004390 -0.003264 -1.015251
12.040000 4.998873 0.002846 -1.020217
12.050000 5.002401 0.000516 -1.025059
12.060000 5.000283 0.002184 -1.030222
12.070000 4.994363 -0.001091 -1.035015
12.080000 5.002671 -0.007003 -1.040179
12.090000 4.998992 -0.007963 -1.045245
12.100000 5.002836 0.004041 -1.050119
12.110000 5.000203 -0.000992 -1.055024
12.120000 5.002134 -0.007059 -1.060087
12.130000 5.002465 -0.003824 -1.065085
12.140000 5.003846 -0.001412 -1.069917
12.150000 5.008561 -0.007925 -1.074969
12.160000 4.999358 0.004042 -1.080113
12.170000 5.003602 0.001120 -1.085159
12.180000 4.993880 0.001230 -1.090292
12.190000 5.005565 -0.009826 -1.095120
12.200000 5.003800 -0.000831 -1.100186
12.210000 5.006345 0.000394 -1.105130
12.220000 5.008425 -0.005880 -1.110073
12.230000 4.995841 -0.000401 -1.115135
12.240000 5.001154 -0.000031 -1.120237
12.250000 5.004284 -0.000562 -1.125167
12.260000 5.004846 0.005030 -1.130013
12.270000 5.005557 -0.002768 -1.135140
12.280000 4.996939 -0.000591 -1.140138
12.290000 5.005761 -0.003413 -1.145180
12.300000 4.998819 -0.007326 -1.150107
12.310000 5.001126 -0.002279 -1.155118
12.320000 5.006368 0.001394 -1.160103
12.330000 5.006253 0.004288 -1.165194
12.340000 4.998071 0.001127 -1.170016
12.350000 5.003837 0.002344 -1.175188
12.360000 4.997458 0.006903 -1.180221
12.370000 5.006257 -0.005457 -1.185153
12.380000 5.004494 -0.007126 -1.190200
12.390000 5.000072 -0.002350 -1.195362
12.400000 4.999905 -0.001549 -1.200132
12.410000 4.995944 -0.001929 -1.205099
12.420000 4.998401 -0.001146 -1.210088
12.430000 4.999374 0.002157 -1.215062
12.440000 5.003527 -0.005599 -1.220223
12.450000 5.004777 -0.004364 -1.225111
12.460000 5.005378 0.000319 -1.230171
12.470000 4.995740 -0.001283 -1.235191
12.480000 5.001816 0.001083 -1.240170
12.490000 4.995399 0.004736 -1.245075
12.500000 5.005499 -0.001051 -1.250356
12.510000 5.004264 0.002390 -1.255144
12.520000 5.004709 -0.000087 -1.260244
12.530000 4.999253 0.006941 -1.265383
12.540000 4.995802 0.006623 -1.270117
12.550000 5.000792 -0.007427 -1.275171
12.560000 5.005674 -0.016362 -1.280201
12.570000 4.994518 -0.004519 -1.284928
12.580000 5.006412 -0.001914 -1.290091
12.590000 5.003530 -0.000847 -1.295406
12.600000 5.003080 0.001124 -1.299957
12.610000 4.996588 -0.007417 -1.305143
12.620000 5.002984 -0.003499 -1.310244
12.630000 4.993135 -0.003669 -1.315121
12.640000 4.998985 -0.001672 -1.320058
12.650000 4.999684 -0.006962 -1.324999
12.660000 5.000955 -0.004854 -1.330002
12.670000 4.996303 -0.004226 -1.335120
12.680000 4.989237 -0.009684 -1.340116
12.690000 5.002840 0.002702 -1.345193
12.700000 4.998831 0.000538 -1.349984
12.710000 4.997986 -0.004908 -1.355084
12.720000 5.000390 0.003234 -1.360162
12.730000 5.001193 -0.001885 -1.365172
12.740000 5.002984 0.002576 -1.369834
12.750000 5.008877 0.001517 -1.375156
12.760000 5.003247 -0.003731 -1.380132
12.770000 4.998564 -0.003031 -1.385154
12.780000 5.002035 -0.004542 -1.390067
12.790000 5.003331 -0.000076 -1.395235
12.800000 5.001191 0.006793 -1.400067
12.810000 5.002007 0.003237 -1.405129
12.820000 5.004428 -0.002627 -1.410072
12.830000 4.994898 -0.003539 -1.415290
12.840000 4.998775 0.002548 -1.420187
12.850000 5.006358 0.000684 -1.425170
12.860000 4.997010 -0.001528 -1.430042
12.870000 5.004481 -0.006765 -1.435218
12.880000 5.001199 0.002726 -1.440259
12.890000 5.002332 -0.002053 -1.445245
12.900000 5.003085 0.006304 -1.449951
12.910000 5.002202 -0.005214 -1.455019
12.920000 5.000992 -0.004811 -1.460117
12.930000 5.001183 -0.002330 -1.464828
12.940000 5.003622 0.003972 -1.469974
12.950000 4.999710 -0.008138 -1.475185
12.960000 5.006128 -0.003124 -1.480160
12.970000 5.002055 0.003357 -1.485165
12.980000 4.993845 -0.003314 -1.490124
12.990000 5.004472 -0.002640 -1.495115
13.000000 4.999181 -0.002153 -1.500006
13.010000 5.002250 0.002839 -1.505113
13.020000 5.000930 -0.004464 -1.509980
13.030000 4.999627 -0.001892 -1.515136
13.040000 4.999728 0.002565 -1.520238
13.050000 4.995807 -0.002966 -1.525187
13.060000 5.002593 -0.001975 -1.530033
13.070000 5.002913 -0.003012 -1.535138
13.080000 4.996876 0.002391 -1.539907
13.090000 4.996852 -0.000029 -1.545182
13.100000 4.997954 -0.003812 -1.550182
13.110000 5.000443 0.003244 -1.555127
13.120000 4.996370 -0.001841 -1.560015
13.130000 5.004906 0.004870 -1.565020
13.140000 5.001137 -0.002995 -1.570102
13.150000 5.005886 0.000839 -1.574933
13.160000 5.004021 -0.001220 -1.580040
13.170000 4.999082 -0.000264 -1.585113
13.180000 5.007259 0.001643 -1.589789
13.190000 4.999092 0.008518 -1.595123
13.200000 5.004075 -0.004455 -1.600277
13.210000 5.007033 -0.006797 -1.605115
13.220000 5.006509 -0.000238 -1.610103
13.230000 5.006232 0.001567 -1.615213
13.240000 4.995320 0.001422 -1.620172
13.250000 5.003497 -0.002256 -1.624836
13.260000 4.999661 0.004074 -1.630268
13.270000 5.004180 0.000703 -1.635153
13.280000 4.999955 -0.003392 -1.640053
13.290000 4.995137 -0.001428 -1.645158
13.300000 5.000235 0.000865 -1.650055
13.310000 5.007343 -0.009063 -1.655104
13.320000 5.010286 -0.002087 -1.660082
13.330000 4.998968 -0.006603 -1.665070
13.340000 5.003987 0.001029 -1.669999
13.350000 5.000133 0.011046 -1.675120
13.360000 5.005487 0.004180 -1.679959
13.370000 4.998367 -0.006447 -1.684995
13.380000 5.003901 0.002222 -1.689999
13.390000 4.997515 -0.000533 -1.695151
13.400000 5.007840 0.008900 -1.700056
13.410000 4.992340 -0.000091 -1.705137
13.420000 5.001781 0.001227 -1.710097
13.430000 5.009564 0.002782 -1.715044
13.440000 4.996797 -0.001497 -1.720126
13.450000 5.002041 0.001448 -1.725227
13.460000 5.003268 0.003033 -1.730161
13.470000 5.006391 -0.005039 -1.735081
13.480000 5.000919 -0.002598 -1.739991
13.490000 4.996231 0.004342 -1.745029
13.500000 5.007251 0.006374 -1.750095
13.510000 4.999180 0.004073 -1.755163
13.520000 5.002925 0.005058 -1.760056
13.530000 5.001916 0.001465 -1.765214
13.540000 5.002928 0.005837 -1.770040
13.550000 5.011764 -0.004980 -1.775018
13.560000 5.005545 0.004962 -1.780277
13.570000 5.000243 -0.004151 -1.785204
13.580000 4.998941 0.001650 -1.789934
13.590000 4.999787 -0.004990 -1.795189
13.600000 4.998894 0.000960 -1.800252
13.610000 5.002180 -0.001006 -1.805053
13.620000 5.002943 -0.000852 -1.810229
13.630000 5.006124 0.001648 -1.815152
13.640000 5.001466 -0.000122 -1.820299
13.650000 4.999831 -0.000794 -1.824985
13.660000 5.003546 0.002810 -1.830030
13.670000 4.997449 -0.002163 -1.835282
13.680000 5.003286 -0.003283 -1.840168
13.690000 5.003446 -0.004334 -1.845114
13.700000 5.006763 -0.003311 -1.850096
13.710000 4.998078 -0.002889 -1.855106
13.720000 4.996593 0.000747 -1.860110
13.730000 5.006881 -0.000418 -1.865218
13.740000 5.000667 -0.002453 -1.870126
13.750000 4.999614 0.003799 -1.875210
13.760000 5.005682 -0.001825 -1.880202
13.770000 4.997516 -0.004044 -1.885025
13.780000 4.999341 -0.002936 -1.890078
13.790000 5.004584 0.001475 -1.895097
13.800000 5.003949 -0.000267 -1.900227
13.810000 5.003428 -0.002833 -1.905197
13.820000 5.000026 -0.001581 -1.910042
13.830000 5.008996 -0.004580 -1.915053
13.840000 5.010206 -0.004195 -1.920074
13.850000 4.994917 -0.000978 -1.924998
13.860000 5.004193 0.004175 -1.930285
13.870000 4.997069 -0.003240 -1.935183
13.880000 4.998756 -0.001386 -1.940115
13.890000 5.007743 0.001783 -1.945106
13.900000 5.006051 0.001174 -1.950111
13.910000 5.000014 0.000875 -1.955029
13.920000 4.993250 -0.001043 -1.960224
13.930000 5.006088 0.005106 -1.965333
13.940000 5.004043 -0.005995 -1.969971
13.950000 5.001844 -0.000365 -1.975090
13.960000 4.999888 0.001971 -1.980281
13.970000 5.003791 -0.005899 -1.985008
13.980000 5.002361 0.002991 -1.990270
13.990000 4.999871 0.002831 -1.995184
14.000000 5.008413 0.004072 -2.000055
14.010000 4.998570 -0.001789 -2.004942
14.020000 5.008233 0.000503 -2.009788
14.030000 4.998588 -0.003959 -2.015099
14.040000 5.004551 0.003567 -2.020137
14.050000 4.996401 0.000418 -2.025157
14.060000 4.995660 -0.001056 -2.030085
14.070000 5.002562 0.000016 -2.035197
14.080000 5.000813 0.000022 -2.039940
14.090000 5.003897 0.000363 -2.045314
14.100000 4.998130 -0.004533 -2.050050
14.110000 4.998775 -0.001567 -2.054988
14.120000 4.993283 0.000737 -2.060071
14.130000 4.998210 0.003073 -2.065038
14.140000 5.002578 0.000689 -2.069844
14.150000 4.996004 -0.004842 -2.075076
14.160000 5.004406 0.003127 -2.080223
14.170000 5.008008 -0.001244 -2.085336
14.180000 5.004033 -0.007227 -2.090028
14.190000 4.998791 -0.005024 -2.095075
14.200000 4.998606 0.001705 -2.099987
14.210000 5.002733 -0.000606 -2.105134
14.220000 5.004249 -0.002659 -2.110101
14.230000 5.002344 0.004658 -2.115197
14.240000 5.001674 -0.002162 -2.120149
14.250000 5.007074 0.000179 -2.125259
14.260000 5.010587 0.001708 -2.130218
14.270000 5.001078 0.000100 -2.135301
14.280000 5.001141 0.003331 -2.140231
14.290000 5.001857 0.001261 -2.145174
14.300000 4.995887 0.000036 -2.150032
14.310000 4.996054 0.001152 -2.155101
14.320000 5.005103 0.004212 -2.160077
14.330000 5.003517 -0.002412 -2.165248
14.340000 5.008109 0.002177 -2.170173
14.350000 5.003351 0.000794 -2.175127
14.360000 5.001624 0.000391 -2.180108
14.370000 5.002432 0.006438 -2.185115
14.380000 5.008469 0.007338 -2.190212
14.390000 4.992567 -0.001990 -2.195092
14.400000 5.008598 0.001411 -2.200201
14.410000 4.998083 0.003006 -2.204934
14.420000 5.001985 0.000292 -2.210052
14.430000 5.002052 -0.000031 -2.215097
14.440000 5.000258 -0.000184 -2.220083
14.450000 5.000319 -0.000867 -2.225044
14.460000 5.004025 0.005322 -2.230267
14.470000 5.002208 -0.001933 -2.235149
14.480000 5.008408 0.004219 -2.240188
14.490000 5.005547 -0.003118 -2.245234
14.500000 5.003635 -0.001572 -2.250201
14.510000 5.004751 -0.001441 -2.255186
14.520000 5.006737 0.006365 -2.259893
14.530000 5.011349 0.011107 -2.264966
14.540000 4.996808 -0.007469 -2.270416
14.550000 4.999224 -0.002324 -2.275180
14.560000 5.005052 0.001126 -2.280271
14.570000 5.001946 0.000922 -2.284931
14.580000 5.003425 -0.001154 -2.290087
14.590000 5.007014 -0.001333 -2.295178
14.600000 4.992174 -0.003640 -2.300284
14.610000 4.996292 -0.006924 -2.305254
14.620000 5.000333 0.002202 -2.310136
14.630000 5.002794 0.003638 -2.314982
14.640000 5.001734 -0.001180 -2.320101
14.650000 5.010837 0.001201 -2.325043
14.660000 5.000274 0.001686 -2.330136
14.670000 5.004661 0.003429 -2.335217
14.680000 5.005875 0.009934 -2.340124
14.690000 5.002849 0.004092 -2.345188
14.700000 4.999195 0.004457 -2.350381
14.710000 4.997802 -0.002813 -2.355089
14.720000 4.999305 0.000304 -2.360288
14.730000 5.005584 -0.002782 -2.365113
14.740000 5.006080 0.005462 -2.370165
14.750000 5.004217 -0.003931 -2.375038
14.760000 5.000503 -0.002749 -2.380056
14.770000 5.001821 0.006575 -2.384964
14.780000 5.006063 0.003503 -2.390108
14.790000 5.004191 0.007231 -2.395205
14.800000 5.001249 0.005840 -2.400112
14.810000 4.998806 0.006551 -2.405179
14.820000 4.998055 -0.004793 -2.410008
14.830000 5.000834 0.002932 -2.415123
14.840000 4.992088 0.002132 -2.420180
14.850000 4.997237 -0.004693 -2.425020
14.860000 4.995192 -0.008986 -2.430219
14.870000 4.998006 0.007864 -2.435149
14.880000 4.994295 -0.004111 -2.440162
14.890000 4.997435 0.001262 -2.445107
14.900000 5.001752 -0.000988 -2.449980
14.910000 4.999039 0.002954 -2.455328
14.920000 5.004607 0.002506 -2.460226
14.930000 5.002329 -0.002012 -2.465014
14.940000 5.004559 -0.000031 -2.469918
14.950000 5.005159 0.002027 -2.474963
14.960000 5.004834 0.000258 -2.480284
14.970000 4.995760 0.000030 -2.485173
14.980000 5.013243 0.003003 -2.489972
14.990000 5.005972 0.000608 -2.495229
15.000000 5.000788 0.001319 -2.500064
15.010000 4.994734 -0.001278 -2.505219
15.020000 5.011282 0.001985 -2.510023
15.030000 5.007140 0.002141 -2.515150
15.040000 5.002584 -0.001563 -2.520238
15.050000 5.001264 -0.008027 -2.525173
15.060000 5.004613 -0.008469 -2.530323
15.070000 5.008221 -0.004884 -2.535177
15.080000 5.001268 0.003346 -2.540137
15.090000 4.996731 0.001034 -2.545111
15.100000 4.997343 -0.008290 -2.550160
15.110000 4.998895 -0.004654 -2.555141
15.120000 4.995747 -0.001477 -2.560094
15.130000 5.004712 -0.009877 -2.565380
15.140000 4.996867 0.002710 -2.570264
15.150000 4.996613 -0.002644 -2.575247
15.160000 4.999338 0.007279 -2.580165
15.170000 5.007767 -0.001455 -2.585045
15.180000 4.999211 0.007177 -2.589958
15.190000 5.003880 -0.010748 -2.594960
15.200000 4.998532 -0.000979 -2.600212
15.210000 5.006563 0.001289 -2.605111
15.220000 5.001085 -0.004358 -2.610171
15.230000 4.998252 0.003796 -2.615185
15.240000 4.997938 -0.001984 -2.620280
15.250000 4.998544 0.001905 -2.625288
15.260000 5.003787 0.002083 -2.630097
15.270000 4.992228 -0.001396 -2.635111
15.280000 4.994981 0.008520 -2.640214
15.290000 5.006752 0.005666 -2.645093
15.300000 5.001761 0.005228 -2.649990
15.310000 5.001476 0.006655 -2.655032
15.320000 4.997970 -0.002163 -2.660064
15.330000 5.003360 0.002527 -2.665400
15.340000 4.999508 -0.003387 -2.670177
15.350000 5.004700 0.005764 -2.675121
15.360000 4.999544 -0.006822 -2.679971
15.370000 5.003042 0.005338 -2.685037
15.380000 4.993688 0.009135 -2.690041
15.390000 5.000348 -0.004447 -2.695139
15.400000 5.002023 0.006755 -2.700075
